Time,UTC,FINKEN_SENSOR_MODEL:acceleration_z,FINKEN_SENSOR_MODEL:acceleration_y,FINKEN_SENSOR_MODEL:acceleration_x,FINKEN_SENSOR_MODEL:velocity_yaw,FINKEN_SENSOR_MODEL:velocity_roll,FINKEN_SENSOR_MODEL:velocity_pitch,FINKEN_SENSOR_MODEL:velocity_z,FINKEN_SENSOR_MODEL:velocity_y,FINKEN_SENSOR_MODEL:velocity_x,FINKEN_SENSOR_MODEL:pos_yaw,FINKEN_SENSOR_MODEL:pos_roll,FINKEN_SENSOR_MODEL:pos_pitch,FINKEN_SENSOR_MODEL:pos_z,FINKEN_SENSOR_MODEL:distance_d_back,FINKEN_SENSOR_MODEL:distance_d_left,FINKEN_SENSOR_MODEL:distance_d_rigth,FINKEN_SENSOR_MODEL:distance_d_front
1.899,14:55:6.899,-9.827148,0.,0.094727,-0.012695,0.013672,-0.025391,0.,0.,0.,2.917236,-0.00708,0.05127,0.242188,102,44,56,102
1.999,14:55:6.999,-9.770508,-0.018555,0.12793,-0.012695,0.012695,-0.025391,0.,0.,0.,2.916016,-0.006836,0.05127,0.242188,102,44,56,102
2.099,14:55:7.099,-9.770508,-0.018555,0.12793,-0.012695,0.012695,-0.025391,0.,0.,0.,2.916016,-0.006836,0.05127,0.242188,102,44,56,102
2.199,14:55:7.199,-9.884766,0.080078,0.123047,-0.012695,0.013672,-0.027588,0.,0.,0.,2.914795,-0.006836,0.05127,0.242188,103,44,56,102
2.299,14:55:7.299,-9.779297,0.056641,0.118164,-0.009521,0.013672,-0.025391,0.,0.,0.,2.912598,-0.006836,0.051514,0.242188,103,44,56,102
2.399,14:55:7.399,-9.78418,0.075195,0.084961,-0.012695,0.010498,-0.025391,0.,0.,0.,2.911377,-0.006836,0.051514,0.242188,103,44,56,102
2.499,14:55:7.499,-9.736328,0.,-0.008789,-0.012695,0.013672,-0.029785,0.,0.,0.,2.9104,-0.006836,0.051514,0.242188,104,44,56,178
2.599,14:55:7.599,-9.736328,0.,-0.008789,-0.012695,0.013672,-0.029785,0.,0.,0.,2.9104,-0.006836,0.051514,0.242188,104,44,56,178
2.699,14:55:7.699,-9.736328,0.,-0.008789,-0.012695,0.013672,-0.029785,0.,0.,0.,2.9104,-0.006836,0.051514,0.242188,104,44,56,178
2.799,14:55:7.799,-9.770508,0.056641,0.023438,-0.010498,0.012695,-0.028564,0.,0.,0.,2.905029,-0.006592,0.051514,0.242188,104,44,56,293
2.899,14:55:7.899,-9.770508,0.056641,0.023438,-0.010498,0.012695,-0.028564,0.,0.,0.,2.905029,-0.006592,0.051514,0.242188,104,44,56,293
2.999,14:55:7.999,-9.818359,0.142578,0.013672,-0.012695,0.013672,-0.027588,0.,0.,0.,2.904053,-0.006592,0.051514,0.242188,104,44,56,293
3.099,14:55:8.099,-9.818359,0.142578,0.013672,-0.012695,0.013672,-0.027588,0.,0.,0.,2.904053,-0.006592,0.051514,0.242188,104,44,56,293
3.199,14:55:8.199,-9.841797,0.02832,0.041992,-0.010498,0.013672,-0.026367,0.,0.,0.,2.903076,-0.006592,0.051514,0.242188,103,44,56,293
3.299,14:55:8.299,-9.841797,0.02832,0.041992,-0.010498,0.013672,-0.026367,0.,0.,0.,2.903076,-0.006592,0.051514,0.242188,103,44,56,293
3.399,14:55:8.399,-9.879883,0.089844,0.070312,-0.011475,0.011475,-0.023193,0.,0.,0.,2.897705,-0.006348,0.051514,0.242188,103,44,56,293
3.499,14:55:8.499,-9.879883,0.089844,0.070312,-0.011475,0.011475,-0.023193,0.,0.,0.,2.897705,-0.006348,0.051514,0.242188,103,44,56,293
3.599,14:55:8.599,-9.779297,0.066406,0.023438,-0.011475,0.014893,-0.025391,0.,0.,0.,2.896729,-0.006348,0.051758,0.242188,102,44,56,293
3.699,14:55:8.699,-9.779297,0.066406,0.023438,-0.011475,0.014893,-0.025391,0.,0.,0.,2.896729,-0.006348,0.051758,0.242188,102,44,56,293
3.799,14:55:8.799,-9.851562,0.123047,0.118164,-0.013672,0.011475,-0.027588,0.,0.,0.,2.895752,-0.006348,0.051758,0.242188,102,44,56,293
3.899,14:55:8.899,-9.851562,0.123047,0.118164,-0.013672,0.011475,-0.027588,0.,0.,0.,2.895752,-0.006348,0.051758,0.242188,102,44,56,293
3.999,14:55:8.999,-9.875,0.056641,0.066406,-0.013672,0.015869,-0.026367,0.,0.,0.,2.892578,-0.006348,0.051758,0.242188,101,44,56,293
4.099,14:55:9.099,-9.836914,0.089844,0.089844,-0.011475,0.014893,-0.026367,0.,0.,0.,2.891602,-0.006348,0.051758,0.242188,101,44,56,293
4.199,14:55:9.199,-9.793945,0.056641,0.023438,-0.011475,0.014893,-0.026367,0.,0.,0.,2.886719,-0.006104,0.051758,0.242188,101,44,56,292
4.299,14:55:9.299,-9.793945,0.056641,0.023438,-0.011475,0.014893,-0.026367,0.,0.,0.,2.886719,-0.006104,0.051758,0.242188,101,44,56,292
4.399,14:55:9.399,-9.985352,0.084961,0.056641,-0.010498,0.012695,-0.026367,0.,0.,0.,2.885986,-0.006104,0.051758,0.242188,101,44,56,292
4.499,14:55:9.499,-9.985352,0.084961,0.056641,-0.010498,0.012695,-0.026367,0.,0.,0.,2.885986,-0.006104,0.051758,0.242188,101,44,56,292
4.599,14:55:9.599,-9.750977,0.02832,0.080078,-0.011475,0.011475,-0.028564,0.,0.,0.,2.881104,-0.005859,0.051758,0.242188,101,44,56,292
4.699,14:55:9.699,-9.750977,0.02832,0.080078,-0.011475,0.011475,-0.028564,0.,0.,0.,2.881104,-0.005859,0.051758,0.242188,101,44,56,292
4.799,14:55:9.799,-9.793945,0.108398,0.056641,-0.010498,0.012695,-0.025391,0.,0.,0.,2.878418,-0.005859,0.051758,0.242188,101,44,110,292
4.899,14:55:9.899,-9.793945,0.108398,0.056641,-0.010498,0.012695,-0.025391,0.,0.,0.,2.878418,-0.005859,0.051758,0.242188,101,44,110,292
4.999,14:55:9.999,-9.827148,0.089844,0.046875,-0.009521,0.012695,-0.026367,0.,0.,0.,2.877441,-0.005859,0.051758,0.242188,101,44,146,292
5.099,14:55:10.099,-9.827148,0.089844,0.046875,-0.009521,0.012695,-0.026367,0.,0.,0.,2.877441,-0.005859,0.051758,0.242188,101,44,146,292
5.199,14:55:10.199,-9.932617,0.089844,0.046875,-0.013672,0.012695,-0.025391,0.,0.,0.,2.869385,-0.005615,0.051758,0.242188,103,44,56,292
5.299,14:55:10.299,-9.927734,0.075195,0.02832,-0.010498,0.016846,-0.024414,0.,0.,0.,2.868408,-0.005615,0.052002,0.242188,103,44,56,292
5.399,14:55:10.399,-9.927734,0.075195,0.02832,-0.010498,0.016846,-0.024414,0.,0.,0.,2.868408,-0.005615,0.052002,0.242188,103,44,56,292
5.499,14:55:10.499,-9.894531,0.089844,0.037109,-0.011475,0.015869,-0.029785,0.,0.,0.,2.867676,-0.005615,0.052002,0.242188,103,44,56,292
5.599,14:55:10.599,-9.894531,0.089844,0.037109,-0.011475,0.015869,-0.029785,0.,0.,0.,2.867676,-0.005615,0.052002,0.242188,103,44,56,292
5.699,14:55:10.699,-9.813477,0.066406,0.113281,-0.011475,0.012695,-0.026367,0.,0.,0.,2.862793,-0.005615,0.051758,0.242188,103,44,127,292
5.799,14:55:10.799,-9.813477,0.066406,0.113281,-0.011475,0.012695,-0.026367,0.,0.,0.,2.862793,-0.005615,0.051758,0.242188,103,44,127,292
5.899,14:55:10.899,-9.84668,0.003906,0.051758,-0.009521,0.014893,-0.027588,0.,0.,0.,2.862061,-0.005615,0.051758,0.242188,103,44,145,292
5.999,14:55:10.999,-9.84668,0.003906,0.051758,-0.009521,0.014893,-0.027588,0.,0.,0.,2.862061,-0.005615,0.051758,0.242188,103,44,145,292
6.099,14:55:11.099,-9.774414,0.075195,0.013672,-0.008301,0.013672,-0.028564,0.,0.,0.,2.860352,-0.005615,0.051758,0.242188,102,44,145,292
6.199,14:55:11.199,-9.774414,0.075195,0.013672,-0.008301,0.013672,-0.028564,0.,0.,0.,2.860352,-0.005615,0.051758,0.242188,102,44,145,292
6.299,14:55:11.299,-9.808594,0.104492,0.104492,-0.011475,0.013672,-0.025391,0.,0.,0.,2.859619,-0.005615,0.052002,0.242188,102,44,145,292
6.399,14:55:11.399,-9.808594,0.104492,0.104492,-0.011475,0.013672,-0.025391,0.,0.,0.,2.859619,-0.005615,0.052002,0.242188,102,44,145,292
6.499,14:55:11.499,-9.813477,0.075195,0.061523,-0.013672,0.013672,-0.029785,0.,0.,0.,2.85791,-0.005615,0.051758,0.242188,102,44,146,292
6.599,14:55:11.599,-9.813477,0.075195,0.061523,-0.013672,0.013672,-0.029785,0.,0.,0.,2.85791,-0.005615,0.051758,0.242188,102,44,146,292
6.699,14:55:11.699,-9.808594,-0.013672,0.02832,-0.013672,0.011475,-0.026367,0.,0.,0.,2.857178,-0.005615,0.051758,0.242188,102,44,145,292
6.799,14:55:11.799,-9.808594,-0.013672,0.02832,-0.013672,0.011475,-0.026367,0.,0.,0.,2.857178,-0.005615,0.051758,0.242188,102,44,145,292
6.899,14:55:11.899,-9.870117,0.041992,0.041992,-0.008301,0.015869,-0.026367,0.,0.,0.,2.854736,-0.005615,0.051758,0.242188,102,44,145,292
6.999,14:55:11.999,-9.818359,0.041992,0.113281,-0.011475,0.015869,-0.028564,0.,0.,0.,2.85376,-0.005615,0.051758,0.242188,102,44,145,292
7.099,14:55:12.099,-9.818359,0.041992,0.113281,-0.011475,0.015869,-0.028564,0.,0.,0.,2.85376,-0.005615,0.051758,0.242188,102,44,145,292
7.199,14:55:12.199,-9.904297,0.033203,0.056641,-0.009521,0.012695,-0.026367,0.,0.,0.,2.851562,-0.005615,0.051514,0.242188,102,44,145,292
7.299,14:55:12.299,-9.904297,0.033203,0.056641,-0.009521,0.012695,-0.026367,0.,0.,0.,2.851562,-0.005615,0.051514,0.242188,102,44,145,292
7.399,14:55:12.399,-9.793945,0.084961,0.084961,-0.011475,0.012695,-0.025391,0.,0.,0.,2.845947,-0.005615,0.05127,0.242188,102,44,145,293
7.499,14:55:12.499,-9.793945,0.084961,0.084961,-0.011475,0.012695,-0.025391,0.,0.,0.,2.845947,-0.005615,0.05127,0.242188,102,44,145,293
7.599,14:55:12.599,-9.961914,0.12793,0.018555,-0.013672,0.011475,-0.025391,0.,0.,0.,2.844971,-0.005615,0.05127,0.242188,102,44,145,293
7.699,14:55:12.699,-9.961914,0.12793,0.018555,-0.013672,0.011475,-0.025391,0.,0.,0.,2.844971,-0.005615,0.05127,0.242188,102,44,145,293
7.799,14:55:12.799,-9.827148,0.075195,0.161133,-0.008301,0.009521,-0.026367,0.,0.,0.,2.844238,-0.005615,0.05127,0.242188,102,44,145,293
7.899,14:55:12.899,-9.827148,0.075195,0.161133,-0.008301,0.009521,-0.026367,0.,0.,0.,2.844238,-0.005615,0.05127,0.242188,102,44,145,293
7.999,14:55:12.999,-9.84668,0.075195,0.12793,-0.012695,0.015869,-0.026367,0.,0.,0.,2.843506,-0.005615,0.05127,0.242188,102,44,109,293
8.099,14:55:13.099,-9.84668,0.075195,0.12793,-0.012695,0.015869,-0.026367,0.,0.,0.,2.843506,-0.005615,0.05127,0.242188,102,44,109,293
8.199,14:55:13.199,-9.827148,0.113281,0.084961,-0.010498,0.015869,-0.027588,0.,0.,0.,2.842773,-0.005615,0.05127,0.242188,102,44,56,293
8.299,14:55:13.299,-9.808594,0.075195,0.070312,-0.011475,0.008301,-0.024414,0.,0.,0.,2.842285,-0.005615,0.051025,0.242188,102,44,109,293
8.399,14:55:13.399,-9.827148,0.099609,0.061523,-0.012695,0.013672,-0.023193,0.,0.,0.,2.841553,-0.005615,0.051025,0.242188,102,44,145,293
8.499,14:55:13.499,-9.827148,0.099609,0.061523,-0.012695,0.013672,-0.023193,0.,0.,0.,2.841553,-0.005615,0.051025,0.242188,102,44,145,293
8.599,14:55:13.599,-9.803711,0.061523,0.033203,-0.013672,0.013672,-0.028564,0.,0.,0.,2.840576,-0.005615,0.051025,0.242188,102,44,145,293
8.699,14:55:13.699,-9.803711,0.061523,0.033203,-0.013672,0.013672,-0.028564,0.,0.,0.,2.840576,-0.005615,0.051025,0.242188,102,44,145,293
8.799,14:55:13.799,-9.708008,0.089844,0.003906,-0.011475,0.018066,-0.027588,0.,0.,0.,2.839844,-0.005615,0.051025,0.242188,102,44,146,293
8.899,14:55:13.899,-9.793945,0.061523,0.051758,-0.011475,0.013672,-0.028564,0.,0.,0.,2.837158,-0.005615,0.051025,0.242188,102,44,56,293
8.999,14:55:13.999,-9.793945,0.061523,0.051758,-0.011475,0.013672,-0.028564,0.,0.,0.,2.837158,-0.005615,0.051025,0.242188,102,44,56,293
9.099,14:55:14.099,-9.78418,0.071289,0.041992,-0.012695,0.012695,-0.026367,0.,0.,0.,2.83667,-0.005615,0.050781,0.242188,102,44,109,293
9.199,14:55:14.199,-9.78418,0.071289,0.041992,-0.012695,0.012695,-0.026367,0.,0.,0.,2.83667,-0.005615,0.050781,0.242188,102,44,109,293
9.299,14:55:14.299,-9.961914,0.02832,0.089844,-0.010498,0.014893,-0.023193,0.,0.,0.,2.835449,-0.005615,0.050781,0.242188,101,44,91,293
9.399,14:55:14.399,-9.770508,0.066406,0.056641,-0.010498,0.012695,-0.028564,0.,0.,0.,2.834717,-0.005615,0.050781,0.242188,101,44,56,292
9.499,14:55:14.499,-9.818359,0.013672,0.123047,-0.012695,0.013672,-0.024414,0.,0.,0.,2.833984,-0.005615,0.050781,0.242188,101,44,56,292
9.599,14:55:14.599,-9.90918,0.046875,0.051758,-0.011475,0.011475,-0.024414,0.,0.,0.,2.833496,-0.005615,0.050781,0.242188,102,44,56,292
9.699,14:55:14.699,-9.587891,0.217773,0.056641,-0.015869,0.027588,-0.031738,0.,0.,0.,2.832764,-0.005615,0.050781,0.242188,102,44,56,292
9.799,14:55:14.799,-9.587891,0.217773,0.056641,-0.015869,0.027588,-0.031738,0.,0.,0.,2.832764,-0.005615,0.050781,0.242188,102,44,56,292
9.899,14:55:14.899,-9.549805,0.213867,0.289062,-0.0979,-0.026367,-0.074463,0.,0.,0.,2.833252,-0.005859,0.051025,0.242188,102,44,56,292
9.999,14:55:14.999,-9.549805,0.213867,0.289062,-0.0979,-0.026367,-0.074463,0.,0.,0.,2.833252,-0.005859,0.051025,0.242188,102,44,56,292
10.099,14:55:15.099,-8.985352,2.115234,-0.141602,-0.000977,-0.015869,-0.052002,0.,0.,0.,2.833252,-0.005371,0.05127,0.242188,102,44,56,293
10.199,14:55:15.199,-8.985352,2.115234,-0.141602,-0.000977,-0.015869,-0.052002,0.,0.,0.,2.833252,-0.005371,0.05127,0.242188,102,44,56,293
10.299,14:55:15.299,-9.635742,-0.189453,0.023438,0.009521,0.065918,-0.102051,0.,0.,0.,2.83252,-0.006592,0.051514,0.242188,102,44,74,292
10.399,14:55:15.399,-9.635742,-0.189453,0.023438,0.009521,0.065918,-0.102051,0.,0.,0.,2.83252,-0.006592,0.051514,0.242188,102,44,74,292
10.499,14:55:15.499,-9.506836,0.855469,-0.612305,-0.047852,0.00415,-0.026367,0.,0.,0.,2.832275,-0.005859,0.051514,0.242188,102,44,128,292
10.599,14:55:15.599,-9.506836,0.855469,-0.612305,-0.047852,0.00415,-0.026367,0.,0.,0.,2.832275,-0.005859,0.051514,0.242188,102,44,128,292
10.699,14:55:15.699,-9.511719,0.40332,0.061523,0.040283,-0.02002,0.047852,0.,0.,0.,2.830811,-0.005371,0.05127,0.242188,103,44,146,293
10.799,14:55:15.799,-9.200195,0.327148,-0.118164,-0.032959,0.106201,-0.101074,0.,0.,0.,2.830078,-0.006104,0.051758,0.242188,103,44,146,293
10.899,14:55:15.899,-9.501953,0.912109,-0.50293,0.008301,-0.04248,-0.024414,0.,0.,0.,2.829834,-0.005615,0.05127,0.242188,103,44,128,293
10.999,14:55:15.999,-11.291992,0.375,0.90625,0.00415,-0.008301,0.011475,0.,0.,0.,2.828613,-0.005371,0.051025,0.242188,102,44,57,292
11.099,14:55:16.099,-8.683594,-0.541016,-0.061523,-0.016846,0.008301,0.012695,0.,0.,0.,2.828125,-0.005615,0.05127,0.242188,103,44,57,292
11.199,14:55:16.199,-8.683594,-0.541016,-0.061523,-0.016846,0.008301,0.012695,0.,0.,0.,2.828125,-0.005615,0.05127,0.242188,103,44,57,292
11.299,14:55:16.299,-8.683594,-0.541016,-0.061523,-0.016846,0.008301,0.012695,0.,0.,0.,2.828125,-0.005615,0.05127,0.242188,103,44,57,292
11.399,14:55:16.399,-8.683594,-0.541016,-0.061523,-0.016846,0.008301,0.012695,0.,0.,0.,2.828125,-0.005615,0.05127,0.242188,103,44,57,292
11.499,14:55:16.499,-8.683594,-0.541016,-0.061523,-0.016846,0.008301,0.012695,0.,0.,0.,2.828125,-0.005615,0.05127,0.242188,103,44,57,292
11.599,14:55:16.599,-9.200195,0.094727,-0.204102,-0.013672,-0.132812,0.025391,0.,0.,0.,2.82666,-0.006104,0.05127,0.242188,104,44,145,292
11.699,14:55:16.699,-9.200195,0.094727,-0.204102,-0.013672,-0.132812,0.025391,0.,0.,0.,2.82666,-0.006104,0.05127,0.242188,104,44,145,292
11.799,14:55:16.799,-9.200195,0.094727,-0.204102,-0.013672,-0.132812,0.025391,0.,0.,0.,2.82666,-0.006104,0.05127,0.242188,104,44,145,292
11.899,14:55:16.899,-9.200195,0.094727,-0.204102,-0.013672,-0.132812,0.025391,0.,0.,0.,2.82666,-0.006104,0.05127,0.242188,104,44,145,292
11.999,14:55:16.999,-10.09082,-1.197266,-0.227539,-0.014893,-0.013672,-0.051025,0.,0.,0.,2.81958,-0.005859,0.049561,0.242188,104,44,109,293
12.099,14:55:17.099,-12.522461,0.260742,-0.683594,0.064697,1.066162,-0.143555,0.,0.,0.,2.830078,0.041748,0.035889,0.207031,104,44,88,293
12.199,14:55:17.199,-13.647461,0.24707,-0.801758,0.025391,-0.620361,0.057373,0.,0.,0.,2.833252,0.061523,-0.011719,0.207031,104,45,50,293
12.299,14:55:17.299,-9.894531,0.550781,0.137695,0.046631,-0.643799,0.20752,0.,0.,0.,2.844238,0.05835,0.020996,0.207031,103,47,108,295
12.399,14:55:17.399,-8.702148,-0.394531,-0.279297,-0.000977,-0.20752,-2.46875,0.,0.,0.,2.851807,-0.121582,0.010498,0.3125,96,142,143,299
12.499,14:55:17.499,-8.702148,-0.394531,-0.279297,-0.000977,-0.20752,-2.46875,0.,0.,0.,2.851807,-0.121582,0.010498,0.3125,96,142,143,299
12.599,14:55:17.599,-7.06543,0.02832,-0.90625,0.02002,-0.238281,-1.047119,0.,0.,0.,2.853516,-0.216797,0.010742,0.382812,93,143,140,299
12.699,14:55:17.699,-7.06543,0.02832,-0.90625,0.02002,-0.238281,-1.047119,0.,0.,0.,2.853516,-0.216797,0.010742,0.382812,93,143,140,299
12.799,14:55:17.799,-7.251953,0.34668,0.640625,0.025391,0.065918,1.192871,0.,0.,0.,2.859131,-0.236572,0.008301,0.449219,92,82,139,299
12.899,14:55:17.899,-7.251953,0.34668,0.640625,0.025391,0.065918,1.192871,0.,0.,0.,2.859131,-0.236572,0.008301,0.449219,92,82,139,299
12.999,14:55:17.999,-7.271484,0.222656,-0.87793,-0.186035,-0.060547,0.320312,0.,0.,0.,2.869873,-0.137207,-0.008789,0.476562,91,42,137,299
13.099,14:55:18.099,-9.008789,0.037109,0.87793,-0.067871,-0.123291,2.845459,0.,0.,0.,2.867188,-0.024658,-0.01001,0.464844,91,44,136,299
13.199,14:55:18.199,-9.386719,-0.008789,0.099609,-0.008301,0.076416,0.600098,0.,0.,0.,2.86792,0.185547,-0.001709,0.410156,91,46,137,299
13.299,14:55:18.299,-9.386719,-0.008789,0.099609,-0.008301,0.076416,0.600098,0.,0.,0.,2.86792,0.185547,-0.001709,0.410156,91,46,137,299
13.399,14:55:18.399,-10.301758,0.698242,0.512695,0.012695,0.300049,-1.588623,0.,0.,0.,2.875,0.222168,0.008057,0.363281,91,104,138,299
13.499,14:55:18.499,-10.301758,0.698242,0.512695,0.012695,0.300049,-1.588623,0.,0.,0.,2.875,0.222168,0.008057,0.363281,91,104,138,299
13.599,14:55:18.599,-12.584961,-0.451172,0.075195,-0.057373,-0.006348,-1.307861,0.,0.,0.,2.883057,-0.198486,0.038086,0.207031,93,143,52,299
13.699,14:55:18.699,-11.029297,0.351562,-0.260742,-0.083008,0.139404,-0.067871,0.,0.,0.,2.876953,-0.254883,0.045166,0.207031,94,143,66,297
13.799,14:55:18.799,-11.029297,0.351562,-0.260742,-0.083008,0.139404,-0.067871,0.,0.,0.,2.876953,-0.254883,0.045166,0.207031,94,143,66,297
13.899,14:55:18.899,-10.626953,-0.555664,0.023438,-0.137207,0.054199,0.142578,0.,0.,0.,2.869629,-0.26123,0.044678,0.203125,95,127,114,295
13.999,14:55:18.999,-10.626953,-0.555664,0.023438,-0.137207,0.054199,0.142578,0.,0.,0.,2.869629,-0.26123,0.044678,0.203125,95,127,114,295
14.099,14:55:19.099,-9.018555,0.926758,-1.424805,-0.090332,0.001953,0.306396,0.,0.,0.,2.861572,0.006836,0.047852,0.265625,98,60,133,291
14.199,14:55:19.199,-9.018555,0.926758,-1.424805,-0.090332,0.001953,0.306396,0.,0.,0.,2.861572,0.006836,0.047852,0.265625,98,60,133,291
14.299,14:55:19.299,-11.253906,0.427734,0.892578,-0.056396,0.112793,-1.336426,0.,0.,0.,2.88623,-0.173828,0.059814,0.207031,111,119,56,276
14.399,14:55:19.399,-11.253906,0.427734,0.892578,-0.056396,0.112793,-1.336426,0.,0.,0.,2.88623,-0.173828,0.059814,0.207031,111,119,56,276
14.499,14:55:19.499,-11.311523,0.427734,0.146484,-0.09668,0.227539,0.551025,0.,0.,0.,2.882568,-0.226318,0.067871,0.207031,113,119,77,257
14.599,14:55:19.599,-11.311523,0.427734,0.146484,-0.09668,0.227539,0.551025,0.,0.,0.,2.882568,-0.226318,0.067871,0.207031,113,119,77,257
14.699,14:55:19.699,-9.808594,0.456055,0.383789,-0.065918,0.052979,0.320312,0.,0.,0.,2.875732,-0.229248,0.070068,0.207031,116,104,124,245
14.799,14:55:19.799,-9.808594,0.456055,0.383789,-0.065918,0.052979,0.320312,0.,0.,0.,2.875732,-0.229248,0.070068,0.207031,116,104,124,245
14.899,14:55:19.899,-9.793945,-0.293945,0.911133,-0.197754,-0.060547,2.802002,0.,0.,0.,2.876709,0.002686,0.076172,0.210938,118,59,141,147
14.999,14:55:19.999,-9.793945,-0.293945,0.911133,-0.197754,-0.060547,2.802002,0.,0.,0.,2.876709,0.002686,0.076172,0.210938,118,59,141,147
15.099,14:55:20.099,-9.793945,-0.293945,0.911133,-0.197754,-0.060547,2.802002,0.,0.,0.,2.876709,0.002686,0.076172,0.210938,118,59,141,147
15.199,14:55:20.199,-9.793945,-0.293945,0.911133,-0.197754,-0.060547,2.802002,0.,0.,0.,2.876709,0.002686,0.076172,0.210938,118,59,141,147
15.299,14:55:20.299,-9.995117,1.463867,-0.545898,-0.024414,1.198242,0.529785,0.,0.,0.,2.880127,0.189453,0.098389,0.246094,122,101,130,192
15.399,14:55:20.399,-9.995117,1.463867,-0.545898,-0.024414,1.198242,0.529785,0.,0.,0.,2.880127,0.189453,0.098389,0.246094,122,101,130,192
15.499,14:55:20.499,-8.688477,-0.037109,-1.585938,-0.093506,0.239258,-0.279785,0.,0.,0.,2.891357,0.256592,0.213623,0.28125,122,115,86,266
15.599,14:55:20.599,-7.702148,-0.646484,0.583984,-0.076416,-2.198486,-4.276855,0.,0.,0.,2.883789,0.173584,0.19873,0.300781,123,112,71,266
15.699,14:55:20.699,-9.578125,-1.079102,0.013672,-0.153076,-0.371338,-0.758545,0.,0.,0.,2.87793,-0.128662,0.015869,0.296875,122,112,71,267
15.799,14:55:20.799,-10.536133,0.217773,2.18457,-0.022217,0.223389,0.319092,0.,0.,0.,2.875977,-0.250732,-0.032471,0.289062,122,113,101,222
15.899,14:55:20.899,-10.258789,0.151367,-0.541016,-0.001953,-0.101074,-0.325439,0.,0.,0.,2.869141,-0.26001,-0.009033,0.28125,120,85,148,192
15.999,14:55:20.999,-10.110352,-1.830078,0.099609,-0.210693,0.338379,3.983154,0.,0.,0.,2.870605,-0.03418,0.01709,0.261719,120,44,149,127
16.099,14:55:21.099,-10.110352,-1.830078,0.099609,-0.210693,0.338379,3.983154,0.,0.,0.,2.870605,-0.03418,0.01709,0.261719,120,44,149,127
16.199,14:55:21.199,-10.823242,-0.237305,-0.265625,0.012695,0.237305,1.842041,0.,0.,0.,2.87085,0.158447,0.026123,0.230469,118,72,151,84
16.299,14:55:21.299,-10.823242,-0.237305,-0.265625,0.012695,0.237305,1.842041,0.,0.,0.,2.87085,0.158447,0.026123,0.230469,118,72,151,84
16.399,14:55:21.399,-10.301758,-0.84082,-0.431641,-0.227539,1.505615,0.218994,0.,0.,0.,2.878662,0.246094,0.121826,0.214844,118,114,118,84
16.499,14:55:21.499,-10.301758,-0.84082,-0.431641,-0.227539,1.505615,0.218994,0.,0.,0.,2.878662,0.246094,0.121826,0.214844,118,114,118,84
16.599,14:55:21.599,-10.483398,-1.192383,-2.189453,-0.045654,0.395752,-0.17749,0.,0.,0.,2.87915,0.274658,0.183838,0.226562,117,112,70,85
16.699,14:55:21.699,-10.483398,-1.192383,-2.189453,-0.045654,0.395752,-0.17749,0.,0.,0.,2.87915,0.274658,0.183838,0.226562,117,112,70,85
16.799,14:55:21.799,-9.171875,0.398438,1.458008,-0.061523,-0.36377,0.218994,0.,0.,0.,2.875488,-0.253174,0.102539,0.261719,114,114,102,240
16.899,14:55:21.899,-9.171875,0.398438,1.458008,-0.061523,-0.36377,0.218994,0.,0.,0.,2.875488,-0.253174,0.102539,0.261719,114,114,102,240
16.999,14:55:21.999,-9.171875,0.398438,1.458008,-0.061523,-0.36377,0.218994,0.,0.,0.,2.875488,-0.253174,0.102539,0.261719,114,114,102,240
17.099,14:55:22.099,-9.171875,0.398438,1.458008,-0.061523,-0.36377,0.218994,0.,0.,0.,2.875488,-0.253174,0.102539,0.261719,114,114,102,240
17.199,14:55:22.199,-10.31543,0.916992,0.550781,0.,-0.086182,-0.070068,0.,0.,0.,2.888184,0.271484,-0.082764,0.246094,95,84,145,297
17.299,14:55:22.299,-10.31543,0.916992,0.550781,0.,-0.086182,-0.070068,0.,0.,0.,2.888184,0.271484,-0.082764,0.246094,95,84,145,297
17.399,14:55:22.399,-10.541016,-0.560547,-0.212891,0.098877,0.181885,-2.346436,0.,0.,0.,2.891846,0.113281,-0.04834,0.238281,92,132,106,297
17.499,14:55:22.499,-10.541016,-0.560547,-0.212891,0.098877,0.181885,-2.346436,0.,0.,0.,2.891846,0.113281,-0.04834,0.238281,92,132,106,297
17.599,14:55:22.599,-11.570312,-2.415039,-1.287109,-0.045654,0.036133,-1.024658,0.,0.,0.,2.89624,-0.053223,-0.034424,0.210938,88,140,94,297
17.699,14:55:22.699,-9.46875,-0.831055,-0.688477,-0.054199,0.119141,0.166016,0.,0.,0.,2.897949,0.036377,0.024902,0.296875,96,144,96,200
17.799,14:55:22.799,-9.166992,-0.398438,0.62207,0.008301,0.142578,-0.368164,0.,0.,0.,2.897949,-0.032959,0.044922,0.289062,99,179,90,130
17.899,14:55:22.899,-9.166992,-0.398438,0.62207,0.008301,0.142578,-0.368164,0.,0.,0.,2.897949,-0.032959,0.044922,0.289062,99,179,90,130
17.999,14:55:22.999,-10.646484,-0.041992,0.365234,-0.016846,0.589355,0.014893,0.,0.,0.,2.893555,-0.084473,0.222168,0.289062,115,210,64,88
18.099,14:55:23.099,-9.305664,0.075195,-0.484375,-0.099854,-0.61499,-0.163818,0.,0.,0.,2.891602,-0.085938,0.238281,0.285156,117,214,59,86
