Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
99.389	15:57:56.637	43.462229950	1.272889989	0.32	0.32	124	0.242188
99.639	15:57:56.887	43.462229950	1.272889989	0.32	0.32	124	0.242188
99.889	15:57:57.137	43.462229950	1.272889989	0.32	0.32	124	0.242188
100.139	15:57:57.387	43.462229950	1.272889989	0.32	0.32	124	0.242188
100.389	15:57:57.637	43.462229950	1.272889989	0.32	0.32	124	0.242188
100.639	15:57:57.887	43.462229950	1.272889989	0.32	0.32	124	0.242188
100.889	15:57:58.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
101.139	15:57:58.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
101.389	15:57:58.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
101.639	15:57:58.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
101.889	15:57:59.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
102.139	15:57:59.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
102.389	15:57:59.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
102.639	15:57:59.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
102.889	15:58:0.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
103.139	15:58:0.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
103.389	15:58:0.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
103.639	15:58:0.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
103.889	15:58:1.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
104.139	15:58:1.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
104.389	15:58:1.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
104.639	15:58:1.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
104.889	15:58:2.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
105.139	15:58:2.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
105.389	15:58:2.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
105.639	15:58:2.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
105.889	15:58:3.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
106.139	15:58:3.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
106.389	15:58:3.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
106.639	15:58:3.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
106.889	15:58:4.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
107.139	15:58:4.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
107.389	15:58:4.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
107.639	15:58:4.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
107.889	15:58:5.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
108.139	15:58:5.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
108.389	15:58:5.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
108.639	15:58:5.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
108.889	15:58:6.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
109.139	15:58:6.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
109.389	15:58:6.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
109.639	15:58:6.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
109.889	15:58:7.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
110.139	15:58:7.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
110.389	15:58:7.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
110.639	15:58:7.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
110.889	15:58:8.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
111.139	15:58:8.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
111.389	15:58:8.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
111.639	15:58:8.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
111.889	15:58:9.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
112.139	15:58:9.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
112.389	15:58:9.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
112.639	15:58:9.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
112.889	15:58:10.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
113.139	15:58:10.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
113.389	15:58:10.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
113.639	15:58:10.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
113.889	15:58:11.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
114.139	15:58:11.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
114.389	15:58:11.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
114.639	15:58:11.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
114.889	15:58:12.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
115.139	15:58:12.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
115.389	15:58:12.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
115.639	15:58:12.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
115.889	15:58:13.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
116.139	15:58:13.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
116.389	15:58:13.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
116.639	15:58:13.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
116.889	15:58:14.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
117.139	15:58:14.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
117.389	15:58:14.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
117.639	15:58:14.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
117.889	15:58:15.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
118.139	15:58:15.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
118.389	15:58:15.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
118.639	15:58:15.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
118.889	15:58:16.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
119.139	15:58:16.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
119.389	15:58:16.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
119.639	15:58:16.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
119.889	15:58:17.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
120.139	15:58:17.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
120.389	15:58:17.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
120.639	15:58:17.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
120.889	15:58:18.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
121.139	15:58:18.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
121.389	15:58:18.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
121.639	15:58:18.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
121.889	15:58:19.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
122.139	15:58:19.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
122.389	15:58:19.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
122.639	15:58:19.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
122.889	15:58:20.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
123.139	15:58:20.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
123.389	15:58:20.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
123.639	15:58:20.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
123.889	15:58:21.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
124.139	15:58:21.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
124.389	15:58:21.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
124.639	15:58:21.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
124.889	15:58:22.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
125.139	15:58:22.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
125.389	15:58:22.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
125.639	15:58:22.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
125.889	15:58:23.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
126.139	15:58:23.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
126.389	15:58:23.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
126.639	15:58:23.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
126.889	15:58:24.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
127.139	15:58:24.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
127.389	15:58:24.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
127.639	15:58:24.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
127.889	15:58:25.137	43.462229950	1.272889989	0.32	0.32	123	0.242188
128.139	15:58:25.387	43.462229950	1.272889989	0.32	0.32	123	0.242188
128.389	15:58:25.637	43.462229950	1.272889989	0.32	0.32	123	0.242188
128.639	15:58:25.887	43.462229950	1.272889989	0.32	0.32	123	0.242188
128.889	15:58:26.137	43.462229950	1.272889989	0.32	0.32	122	0.242188
129.139	15:58:26.387	43.462229950	1.272889989	0.32	0.32	122	0.242188
129.389	15:58:26.637	43.462229950	1.272889989	0.32	0.32	122	0.242188
129.639	15:58:26.887	43.462229950	1.272889989	0.32	0.32	122	0.242188
129.889	15:58:27.137	43.462229950	1.272889989	0.32	0.32	122	0.242188
130.139	15:58:27.387	43.462229950	1.272889989	0.32	0.32	122	0.242188
130.389	15:58:27.637	43.462229950	1.272889989	0.32	0.32	122	0.242188
130.639	15:58:27.887	43.462229950	1.272889989	0.32	0.32	122	0.242188
130.889	15:58:28.137	43.462229950	1.272889989	0.32	0.32	122	0.242188
131.139	15:58:28.387	43.462229950	1.272889989	0.32	0.32	122	0.242188
131.389	15:58:28.637	43.462229950	1.272889989	0.32	0.32	122	0.242188
131.639	15:58:28.887	43.462229950	1.272889989	0.32	0.32	122	0.242188
131.889	15:58:29.137	43.462229950	1.272889989	0.32	0.32	122	0.242188
132.139	15:58:29.387	43.462229950	1.272889989	0.32	0.32	122	0.242188
132.389	15:58:29.637	43.462229950	1.272889989	0.32	0.32	122	0.242188
132.639	15:58:29.887	43.462229950	1.272889989	0.32	0.32	122	0.242188
132.889	15:58:30.137	43.462229950	1.272889989	0.32	0.32	122	0.242188
133.139	15:58:30.387	43.462229950	1.272889989	0.32	0.32	122	0.242188
133.389	15:58:30.637	43.462229950	1.272889989	0.32	0.32	122	0.234375
133.639	15:58:30.887	43.462229950	1.272889989	0.354717	0.32	122	0.199219
133.889	15:58:31.137	43.462229950	1.272889989	0.348768	0.32	122	0.199219
134.139	15:58:31.387	43.462229950	1.272889989	0.348768	0.32	122	0.398438
134.389	15:58:31.637	43.462229950	1.272889989	0.348768	0.32	122	0.398438
134.639	15:58:31.887	43.462229950	1.272889989	0.354561	0.3164	122	0.609375
134.889	15:58:32.137	43.462229950	1.272889989	0.37991	0.348573	119	0.65625
135.139	15:58:32.387	43.462229950	1.272889989	0.370702	0.340124	119	0.667969
135.389	15:58:32.637	43.462229950	1.272889989	0.379404	0.348778	119	0.671875
135.639	15:58:32.887	43.462229950	1.272889989	0.374026	0.346352	119	0.675781
135.889	15:58:33.137	43.462229950	1.272889989	0.385362	0.347646	119	0.679688
136.139	15:58:33.387	43.462229950	1.272889989	0.385724	0.347973	119	0.679688
136.389	15:58:33.637	43.462229950	1.272889989	0.378846	0.346192	119	0.691406
136.639	15:58:33.887	43.462229950	1.272889989	0.38094	0.335499	119	0.707031
136.889	15:58:34.137	43.462229950	1.272889989	0.382736	0.345276	118	0.710938
137.139	15:58:34.387	43.462229950	1.272889989	0.384647	0.347001	118	0.707031
137.389	15:58:34.637	43.462229950	1.272889989	0.376257	0.342229	118	0.714844
137.639	15:58:34.887	43.462229950	1.272889989	0.38303	0.34464	118	0.714844
137.889	15:58:35.137	43.462229950	1.272889989	0.37713	0.340219	118	0.726562
138.139	15:58:35.387	43.462229950	1.272889989	0.382321	0.344902	118	0.726562
138.389	15:58:35.637	43.462229950	1.272889989	0.392347	0.352783	118	0.707031
138.639	15:58:35.887	43.462229950	1.272889989	0.398269	0.35611	118	0.683594
138.889	15:58:36.137	43.462229950	1.272889989	0.384211	0.346607	118	0.671875
139.139	15:58:36.387	43.462229950	1.272889989	0.38157	0.344225	118	0.675781
139.389	15:58:36.637	43.462229950	1.272889989	0.379613	0.34671	118	0.675781
139.639	15:58:36.887	43.462229950	1.272889989	0.395028	0.355307	118	0.65625
139.889	15:58:37.137	43.462229950	1.272889989	0.392394	0.348382	118	0.644531
140.139	15:58:37.387	43.462229950	1.272889989	0.387953	0.344439	118	0.644531
140.389	15:58:37.637	43.462229950	1.272889989	0.382075	0.337617	118	0.667969
140.639	15:58:37.887	43.462229950	1.272889989	0.378975	0.33934	118	0.671875
140.889	15:58:38.137	43.462229950	1.272889989	0.38113	0.338382	118	0.683594
141.139	15:58:38.387	43.462229950	1.272889989	0.379981	0.337361	118	0.691406
141.389	15:58:38.637	43.462229950	1.272889989	0.392663	0.354975	118	0.679688
141.639	15:58:38.887	43.462229950	1.272889989	0.395225	0.342481	118	0.671875
141.889	15:58:39.137	43.462229950	1.272889989	0.40408	0.364532	118	0.691406
142.139	15:58:39.387	43.462229950	1.272889989	0.378599	0.336135	118	0.664062
142.389	15:58:39.637	43.462229950	1.272889989	0.366193	0.328144	118	0.726562
142.639	15:58:39.887	43.462229950	1.272889989	0.373249	0.364719	118	0.707031
142.889	15:58:40.137	43.462229950	1.272889989	0.413723	0.361787	117	0.644531
143.139	15:58:40.387	43.462229950	1.272889989	0.398531	0.356833	117	0.621094
143.389	15:58:40.637	43.462229950	1.272889989	0.399345	0.348743	117	0.609375
143.639	15:58:40.887	43.462229950	1.272889989	0.373673	0.331368	117	0.625
143.889	15:58:41.137	43.462229950	1.272889989	0.381834	0.339006	117	0.65625
144.139	15:58:41.387	43.462229950	1.272889989	0.387803	0.356369	117	0.65625
144.389	15:58:41.637	43.462229950	1.272889989	0.398367	0.347072	117	0.632812
144.639	15:58:41.887	43.462229950	1.272889989	0.387314	0.351006	117	0.628906
144.889	15:58:42.137	43.462229950	1.272889989	0.386863	0.343472	117	0.636719
145.139	15:58:42.387	43.462229950	1.272889989	0.39838	0.354381	117	0.632812
145.389	15:58:42.637	43.462229950	1.272889989	0.391305	0.346309	117	0.625
145.639	15:58:42.887	43.462229950	1.272889989	0.394699	0.350429	117	0.617188
145.889	15:58:43.137	43.462229950	1.272889989	0.395693	0.351311	117	0.605469
146.139	15:58:43.387	43.462229950	1.272889989	0.390039	0.346915	117	0.609375
146.389	15:58:43.637	43.462229950	1.272889989	0.400786	0.350649	117	0.597656
146.639	15:58:43.887	43.462229950	1.272889989	0.389445	0.345764	117	0.597656
146.889	15:58:44.137	43.462229950	1.272889989	0.392286	0.343041	117	0.597656
147.139	15:58:44.387	43.462229950	1.272889989	0.367003	0.363854	117	0.640625
147.389	15:58:44.637	43.462229950	1.272889989	0.382607	0.332714	117	0.636719
147.639	15:58:44.887	43.462229950	1.272889989	0.39631	0.351859	117	0.644531
147.889	15:58:45.137	43.462229950	1.272889989	0.402853	0.357668	117	0.628906
148.139	15:58:45.387	43.462229950	1.272889989	0.40779	0.362567	117	0.601562
148.389	15:58:45.637	43.462229950	1.272889989	0.402955	0.354839	117	0.578125
148.639	15:58:45.887	43.462229950	1.272889989	0.398998	0.348911	117	0.578125
148.889	15:58:46.137	43.462229950	1.272889989	0.398998	0.347321	116	0.585938
149.139	15:58:46.387	43.462229950	1.272889989	0.393207	0.34773	116	0.585938
149.389	15:58:46.637	43.462229950	1.272889989	0.396268	0.34795	116	0.589844
149.639	15:58:46.887	43.462229950	1.272889989	0.398673	0.348626	116	0.585938
149.889	15:58:47.137	43.462229950	1.272889989	0.398346	0.34834	116	0.574219
150.139	15:58:47.387	43.462229950	1.272889989	0.38963	0.34236	116	0.59375
150.389	15:58:47.637	43.462229950	1.272889989	0.397023	0.350435	116	0.59375
150.639	15:58:47.887	43.462229950	1.272889989	0.401733	0.351302	116	0.589844
150.889	15:58:48.137	43.462229950	1.272889989	0.410381	0.358864	116	0.574219
151.139	15:58:48.387	43.462229950	1.272889989	0.40979	0.359189	116	0.550781
151.389	15:58:48.637	43.462229950	1.272889989	0.409344	0.352352	116	0.546875
151.639	15:58:48.887	43.462229950	1.272889989	0.400627	0.350335	116	0.550781
151.889	15:58:49.137	43.462229950	1.272889989	0.375225	0.328122	116	0.582031
152.139	15:58:49.387	43.462229950	1.272889989	0.409836	0.355899	116	0.570312
152.389	15:58:49.637	43.462229950	1.272889989	0.40135	0.342732	116	0.578125
152.639	15:58:49.887	43.462229950	1.272889989	0.399887	0.349688	116	0.589844
152.889	15:58:50.137	43.462229950	1.272889989	0.38968	0.340762	116	0.59375
153.139	15:58:50.387	43.462229950	1.272889989	0.400679	0.35038	116	0.59375
153.389	15:58:50.637	43.462229950	1.272889989	0.399003	0.348671	116	0.59375
153.639	15:58:50.887	43.462229950	1.272889989	0.395067	0.345473	116	0.597656
153.889	15:58:51.137	43.462229950	1.272889989	0.422667	0.369608	116	0.570312
154.139	15:58:51.387	43.462229950	1.272889989	0.388552	0.312746	116	0.617188
154.389	15:58:51.637	43.462229950	1.272889989	0.389546	0.378338	116	0.585938
154.639	15:58:51.887	43.462229950	1.272889989	0.371805	0.325131	116	0.636719
154.889	15:58:52.137	43.462229950	1.272889989	0.363047	0.317473	116	0.679688
155.139	15:58:52.387	43.462229950	1.272889989	0.368778	0.352214	116	0.703125
155.389	15:58:52.637	43.462229950	1.272889989	0.436724	0.39228	116	0.617188
155.639	15:58:52.887	43.462229950	1.272889989	0.39605	0.341339	116	0.601562
155.889	15:58:53.137	43.462229950	1.272889989	0.401927	0.3456	116	0.59375
156.139	15:58:53.387	43.462229950	1.272889989	0.394674	0.34952	116	0.601562
156.389	15:58:53.637	43.462229950	1.272889989	0.417771	0.336537	116	0.609375
156.639	15:58:53.887	43.462229950	1.272889989	0.417771	0.355565	116	0.589844
156.889	15:58:54.137	43.462229950	1.272889989	0.407589	0.346463	115	0.578125
157.139	15:58:54.387	43.462229950	1.272889989	0.402445	0.341046	115	0.59375
157.389	15:58:54.637	43.462229950	1.272889989	0.39342	0.328434	115	0.617188
157.639	15:58:54.887	43.462229950	1.272889989	0.400268	0.350021	115	0.636719
157.889	15:58:55.137	43.462229950	1.272889989	0.427983	0.356442	115	0.59375
158.139	15:58:55.387	43.462229950	1.272889989	0.411829	0.350155	115	0.578125
158.389	15:58:55.637	43.462229950	1.272889989	0.369182	0.318182	115	0.59375
158.639	15:58:55.887	43.462229950	1.272889989	0.403569	0.352908	115	0.628906
158.889	15:58:56.137	43.462229950	1.272889989	0.402258	0.369811	115	0.628906
159.139	15:58:56.387	43.462229950	1.272889989	0.419511	0.347096	115	0.597656
159.389	15:58:56.637	43.462229950	1.272889989	0.382408	0.329581	115	0.636719
159.639	15:58:56.887	43.462229950	1.272889989	0.382408	0.327896	115	0.6875
159.889	15:58:57.137	43.462229950	1.272889989	0.402687	0.347187	115	0.675781
160.139	15:58:57.387	43.462229950	1.272889989	0.400572	0.334449	115	0.675781
160.389	15:58:57.637	43.462229950	1.272889989	0.395788	0.345271	115	0.671875
160.639	15:58:57.887	43.462229950	1.272889989	0.424332	0.365714	115	0.625
160.889	15:58:58.137	43.462229950	1.272889989	0.409397	0.339459	115	0.59375
161.139	15:58:58.387	43.462229950	1.272889989	0.38883	0.322467	115	0.632812
161.389	15:58:58.637	43.462229950	1.272889989	0.39226	0.343018	115	0.675781
161.639	15:58:58.887	43.462229950	1.272889989	0.41443	0.363397	115	0.640625
161.889	15:58:59.137	43.462229950	1.272889989	0.415377	0.34915	115	0.617188
162.139	15:58:59.387	43.462229950	1.272889989	0.409755	0.350142	115	0.609375
162.389	15:58:59.637	43.462229950	1.272889989	0.39978	0.344553	115	0.605469
162.639	15:58:59.887	43.462229950	1.272889989	0.405152	0.349183	115	0.605469
162.889	15:59:0.137	43.462229950	1.272889989	0.405278	0.34902	115	0.59375
163.139	15:59:0.387	43.462229950	1.272889989	0.403051	0.347119	115	0.59375
163.389	15:59:0.637	43.462229950	1.272889989	0.402371	0.346786	115	0.589844
163.639	15:59:0.887	43.462229950	1.272889989	0.403608	0.346786	115	0.585938
163.889	15:59:1.137	43.462229950	1.272889989	0.402546	0.346937	115	0.59375
164.139	15:59:1.387	43.462229950	1.272889989	0.408365	0.351286	115	0.585938
164.389	15:59:1.637	43.462229950	1.272889989	0.406125	0.350021	115	0.574219
164.639	15:59:1.887	43.462229950	1.272889989	0.397464	0.342557	115	0.589844
164.889	15:59:2.137	43.462229950	1.272889989	0.405458	0.353013	115	0.578125
165.139	15:59:2.387	43.462229950	1.272889989	0.398398	0.326012	115	0.605469
165.389	15:59:2.637	43.462229950	1.272889989	0.406623	0.350451	115	0.621094
165.639	15:59:2.887	43.462229950	1.272889989	0.401531	0.346062	115	0.617188
165.889	15:59:3.137	43.462229950	1.272889989	0.398235	0.339614	115	0.621094
166.139	15:59:3.387	43.462229950	1.272889989	0.399699	0.347055	115	0.617188
166.389	15:59:3.637	43.462229950	1.272889989	0.406792	0.350596	115	0.605469
166.639	15:59:3.887	43.462229950	1.272889989	0.409179	0.352654	115	0.597656
166.889	15:59:4.137	43.462229950	1.272889989	0.408293	0.348748	115	0.578125
167.139	15:59:4.387	43.462229950	1.272889989	0.404095	0.351378	115	0.574219
167.389	15:59:4.637	43.462229950	1.272889989	0.405211	0.349234	115	0.570312
167.639	15:59:4.887	43.462229950	1.272889989	0.404737	0.348825	115	0.570312
167.889	15:59:5.137	43.462229950	1.272889989	0.401104	0.346349	115	0.578125
168.139	15:59:5.387	43.462229950	1.272889989	0.397299	0.344093	115	0.585938
168.389	15:59:5.637	43.462229950	1.272889989	0.403688	0.347921	115	0.585938
168.639	15:59:5.887	43.462229950	1.272889989	0.405846	0.347128	115	0.582031
168.889	15:59:6.137	43.462229950	1.272889989	0.407534	0.34894	115	0.578125
169.139	15:59:6.387	43.462229950	1.272889989	0.404434	0.348556	115	0.578125
169.389	15:59:6.637	43.462229950	1.272889989	0.409423	0.352864	115	0.570312
169.639	15:59:6.887	43.462229950	1.272889989	0.384535	0.355315	115	0.601562
169.889	15:59:7.137	43.462229950	1.272889989	0.417354	0.347896	115	0.578125
170.139	15:59:7.387	43.462229950	1.272889989	0.409721	0.348209	115	0.582031
170.389	15:59:7.637	43.462229950	1.272889989	0.405161	0.349191	115	0.578125
170.639	15:59:7.887	43.462229950	1.272889989	0.403741	0.347694	115	0.582031
170.889	15:59:8.137	43.462229950	1.272889989	0.406383	0.349048	115	0.578125
171.139	15:59:8.387	43.462229950	1.272889989	0.419441	0.35647	115	0.5625
171.389	15:59:8.637	43.462229950	1.272889989	0.376529	0.32	115	0.566406
171.639	15:59:8.887	43.462229950	1.272889989	0.371291	0.32	115	0.578125
171.889	15:59:9.137	43.462229950	1.272889989	0.371291	0.32	115	0.539062
172.139	15:59:9.387	43.462229950	1.272889989	0.371291	0.32	115	0.429688
172.389	15:59:9.637	43.462229950	1.272889989	0.371291	0.32	115	0.199219
172.639	15:59:9.887	43.462229950	1.272889989	0.381692	0.32	115	0.199219
172.889	15:59:10.137	43.462229950	1.272889989	0.360426	0.32	117	0.199219
173.139	15:59:10.387	43.462229950	1.272889989	0.365937	0.32	117	0.199219
173.389	15:59:10.637	43.462229950	1.272889989	0.360426	0.32	117	0.230469
173.639	15:59:10.887	43.462229950	1.272889989	0.360426	0.32	117	0.238281
173.889	15:59:11.137	43.462229950	1.272889989	0.360426	0.32	117	0.242188
174.139	15:59:11.387	43.462229950	1.272889989	0.354717	0.32	117	0.242188
174.389	15:59:11.637	43.462229950	1.272889989	0.354717	0.32	117	0.242188
174.639	15:59:11.887	43.462229950	1.272889989	0.354717	0.32	117	0.242188
174.889	15:59:12.137	43.462229950	1.272889989	0.354717	0.32	118	0.242188
175.139	15:59:12.387	43.462229950	1.272889989	0.354717	0.32	118	0.242188
175.389	15:59:12.637	43.462229950	1.272889989	0.354717	0.32	118	0.242188
175.639	15:59:12.887	43.462229950	1.272889989	0.354717	0.32	118	0.242188
175.889	15:59:13.137	43.462229950	1.272889989	0.348768	0.32	118	0.242188
176.139	15:59:13.387	43.462229950	1.272889989	0.348768	0.32	118	0.242188
176.389	15:59:13.637	43.462229950	1.272889989	0.348768	0.32	118	0.242188
176.639	15:59:13.887	43.462229950	1.272889989	0.348768	0.32	118	0.242188
176.889	15:59:14.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
177.139	15:59:14.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
177.389	15:59:14.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
177.639	15:59:14.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
177.889	15:59:15.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
178.139	15:59:15.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
178.389	15:59:15.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
178.639	15:59:15.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
178.889	15:59:16.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
179.139	15:59:16.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
179.389	15:59:16.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
179.639	15:59:16.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
179.889	15:59:17.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
180.139	15:59:17.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
180.389	15:59:17.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
180.639	15:59:17.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
180.889	15:59:18.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
181.139	15:59:18.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
181.389	15:59:18.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
181.639	15:59:18.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
181.889	15:59:19.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
182.139	15:59:19.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
182.389	15:59:19.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
182.639	15:59:19.887	43.462229950	1.272889989	0.348768	0.32	119	0.242188
182.889	15:59:20.137	43.462229950	1.272889989	0.348768	0.32	119	0.242188
183.139	15:59:20.387	43.462229950	1.272889989	0.348768	0.32	119	0.242188
183.389	15:59:20.637	43.462229950	1.272889989	0.348768	0.32	119	0.242188
183.639	15:59:20.887	43.462229950	1.272889989	0.34254	0.32	119	0.242188
183.889	15:59:21.137	43.462229950	1.272889989	0.34254	0.32	119	0.242188
184.139	15:59:21.387	43.462229950	1.272889989	0.34254	0.32	119	0.242188
184.389	15:59:21.637	43.462229950	1.272889989	0.34254	0.32	119	0.242188
184.639	15:59:21.887	43.462229950	1.272889989	0.34254	0.32	119	0.242188
184.889	15:59:22.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
185.139	15:59:22.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
185.389	15:59:22.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
185.639	15:59:22.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
